
 
---------- Probe ---------
 
N1 = 71.0
N2 = 48.0
A = 6.66E-7
LM = 0.02151
NU = 1.0
R = 0.101134
 
--------- Signal ---------
 
signal = Triangle
amplitude = 7.570000
f = 200.000000
Fs = 800000.000000
waves = 2.0
date = 15/10/2018 12:36
 
---------- Misc ----------
 
Hc = 2054.115560734493 A/m
W = --- J/kg^3
 
--------------------------
 
t	U1	U2	H	Braw	Jraw	B_drift	 J_drift	B_corr	J_corr
8.500000E-5	0.016220	0.037140	528.0203743139715	0.044471	0.043806	0.04461574764533205	0.043950750582290664	0.009529433657266662	0.00886256033108742
8.625000E-5	0.016449	0.038025	535.4905713139715	0.045958	0.045283	0.04610487628717517	0.04542987926732435	0.011018562299109781	0.010341689016121106
8.750000E-5	0.016693	0.038895	543.4587823139715	0.047479	0.046795	0.04762800492901829	0.04694400795235804	0.0125416909409529	0.011855817701154799
8.875000E-5	0.017105	0.039825	556.9051373139714	0.049037	0.048335	0.0491881335708614	0.04848613663739173	0.014101819582796014	0.013397946386188485
9.000000E-5	0.017365	0.040771	565.3713613139714	0.050631	0.049919	0.050784262212704524	0.050072265322425404	0.015697948224639137	0.01498407507122216
9.125000E-5	0.017624	0.041718	573.8375853139714	0.052262	0.051539	0.05241739085454764	0.051694394007459094	0.017331076866482255	0.01660620375625585
9.250000E-5	0.018005	0.042679	586.2879143139714	0.053932	0.053193	0.054089519496390764	0.053350522692492776	0.019003205508325377	0.018262332441289532
9.375000E-5	0.018326	0.043732	596.7461913139715	0.055642	0.054890	0.05580164813823388	0.055049651377526466	0.02071533415016849	0.019961461126323223
9.500000E-5	0.018661	0.044769	607.7024803139715	0.057392	0.056627	0.057553776780077	0.05678878006256015	0.02246746279201161	0.021700589811356905
9.625000E-5	0.018890	0.045837	615.1726783139715	0.059185	0.058410	0.05934890542192012	0.058573908747593835	0.02426259143385473	0.02348571849639059
9.750000E-5	0.019226	0.046906	626.1289673139714	0.061019	0.060231	0.06118503406376323	0.060397037432627525	0.026098720075697843	0.02530884718142428
9.875000E-5	0.019562	0.048080	637.0852573139714	0.062899	0.062096	0.06306716270560635	0.06226416611766121	0.02798084871754096	0.027175975866457966
1.000000E-4	0.019867	0.049149	647.0455203139715	0.064821	0.064006	0.06499129134744948	0.06417629480269489	0.02990497735938409	0.029088104551491648
0.000101	0.020065	0.050293	653.5196913139714	0.066788	0.065965	0.06695999426092397	0.06613699775072185	0.031873680272858584	0.031048807499518605
0.000102	0.020432	0.051483	665.4720073139714	0.068801	0.067963	0.06897469717439846	0.06813670069874879	0.03388838318633307	0.033048510447545545
0.000104	0.020721	0.052612	674.9342573139714	0.070858	0.070008	0.07103510300134745	0.07018510659480269	0.035948789013282065	0.035096916343599446
0.000105	0.021088	0.053787	686.8865733139714	0.072961	0.072096	0.07313980591482194	0.07227480954282964	0.038053491926756555	0.037186619291626394
0.000106	0.021393	0.054886	696.8468373139715	0.075108	0.074230	0.07528850882829644	0.0744105124908566	0.04020219484023105	0.03932232223965336
0.000107	0.021698	0.056107	706.8071003139714	0.077302	0.076412	0.07748421174177093	0.07659421543888353	0.042397897753705546	0.04150602518768029
0.000109	0.022018	0.057343	717.2653763139715	0.079544	0.078641	0.07972961756871992	0.07882662133493744	0.044643303580654534	0.043738431083734194
0.000110	0.022369	0.058609	728.7196793139715	0.081836	0.080918	0.08202332048219442	0.0811053242829644	0.04693700649412903	0.04601713403176115
0.000111	0.022568	0.059860	735.1938503139714	0.084176	0.083250	0.08436502339566891	0.08343902723099134	0.049278709407603524	0.04835083697978809
0.000112	0.022919	0.061035	746.6481533139714	0.086562	0.085622	0.08675272630914341	0.08581273017901829	0.05166641232107802	0.050724539927815046
0.000114	0.023254	0.062195	757.6044433139715	0.088996	0.088042	0.0891901321360924	0.08823613607507218	0.05410381814802702	0.05314794582386893
0.000115	0.023560	0.063583	767.5647063139714	0.091482	0.090515	0.09167783504956689	0.09071083902309914	0.056591521061501504	0.05562264877189589
0.000116	0.023773	0.064957	774.5368903139714	0.094021	0.093046	0.09421853796304137	0.09324354197112608	0.059132223974975986	0.05815535171992284
0.000117	0.024109	0.066193	785.4931803139715	0.096609	0.095620	0.09680824087651588	0.09581924491915303	0.06172192688845049	0.060731054667949785
0.000119	0.024445	0.067429	796.4494703139715	0.099246	0.098244	0.09944864670346487	0.09844665081520693	0.06436233271539948	0.06335846056400368
0.000120	0.024841	0.068756	809.3978123139715	0.101935	0.100916	0.10213934961693936	0.10112035376323389	0.06705303562887398	0.06603216351203064
0.000121	0.025009	0.070190	814.8759573139714	0.104679	0.103653	0.10488505253041386	0.10385905671126082	0.06979873854234847	0.06877086646005758
0.000122	0.025436	0.071487	828.8203253139715	0.107474	0.106431	0.10768175544388836	0.10663875965928778	0.07259544145582297	0.07155056940808453
0.000124	0.025726	0.072769	838.2825753139715	0.110320	0.109264	0.11053116127083734	0.10947516555534167	0.07544484728277195	0.07438697530413843
0.000125	0.026001	0.074066	847.2468123139714	0.113217	0.112150	0.11342986418431183	0.11236286850336863	0.07834355019624645	0.07727467825216539
0.000126	0.026276	0.075516	856.2110493139714	0.116169	0.115091	0.11638356709778633	0.11530557145139557	0.08129725310972094	0.08021738120019233
0.000127	0.026627	0.076843	867.6653523139714	0.119173	0.118081	0.11938927001126083	0.11829727439942253	0.08430295602319544	0.08320908414821929
0.000129	0.026932	0.078186	877.6256153139715	0.122230	0.121125	0.12244967583820983	0.12134468029547642	0.08736336185014444	0.08625649004427317
0.000130	0.027237	0.079422	887.5858793139714	0.125337	0.124219	0.12555837875168432	0.12444038324350336	0.09047206476361894	0.08935219299230011
0.000131	0.027466	0.080811	895.0560763139714	0.128496	0.127369	0.1287190816651588	0.12759208619153034	0.09363276767709341	0.0925038959403271
0.000132	0.027817	0.082077	906.5103793139715	0.131705	0.130564	0.1319297845786333	0.13078878913955727	0.09684347059056791	0.09570059888835403
0.000134	0.028137	0.083328	916.9686553139715	0.134964	0.133810	0.13519219040558228	0.13403819503561118	0.10010587641751689	0.09895000478440794
0.000135	0.028442	0.084717	926.9289193139715	0.138276	0.137109	0.1385058933190568	0.13733889798363813	0.10341957933099141	0.10225070773243489
0.000136	0.028687	0.086014	934.8971293139715	0.141640	0.140463	0.14187159623253126	0.14069460093166505	0.10678528224446587	0.10560641068046181
0.000137	0.029099	0.087387	948.3434853139714	0.145056	0.143863	0.14528929914600577	0.144096303879692	0.11020298515794039	0.10900811362848875
0.000139	0.029404	0.088699	958.3037483139715	0.148525	0.147319	0.14876170497295477	0.14755570977574592	0.11367539098488938	0.11246751952454268
0.000140	0.029709	0.090057	968.2640113139714	0.152046	0.150827	0.15228440788642925	0.15106541272377286	0.11719809389836386	0.11597722247256961
0.000141	0.029984	0.091370	977.2282483139714	0.155619	0.154389	0.15585911079990375	0.1546291156717998	0.12077279681183836	0.11954092542059655
0.000142	0.030289	0.092743	987.1885123139715	0.159245	0.158003	0.15948681371337825	0.15824481861982675	0.12440049972531286	0.12315662836862351
0.000144	0.030670	0.094040	999.6388413139714	0.162922	0.161664	0.16316721954032726	0.16190922451588066	0.12808090555226187	0.12682103426467742
0.000145	0.030914	0.095352	1007.6070513139714	0.166651	0.165383	0.16689792245380172	0.16562992746390762	0.13181160846573634	0.13054173721270437
0.000146	0.031174	0.096710	1016.0732753139714	0.170432	0.169153	0.17068062536727624	0.16940163041193454	0.13559431137921085	0.1343134401607313
0.000147	0.031570	0.097992	1029.0216183139714	0.174264	0.172969	0.17451432828075072	0.1732193333599615	0.13942801429268534	0.13813114310875826
0.000149	0.031906	0.099319	1039.9779073139714	0.178148	0.176839	0.17840173410769972	0.1770927392560154	0.14331542011963433	0.14200454900481216
0.000150	0.032120	0.100754	1046.9500913139714	0.182087	0.180769	0.1823424370211742	0.18102444220404237	0.1472561230331088	0.14593625195283913
0.000151	0.032455	0.102005	1057.9063813139715	0.186076	0.184745	0.1863331399346487	0.18500214515206928	0.1512468259465833	0.14991395490086604
0.000152	0.032776	0.103378	1068.3646583139714	0.190118	0.188774	0.1903768428481232	0.18903284810009624	0.1552905288600578	0.153944657848893
0.000154	0.033112	0.104736	1079.3209473139714	0.194213	0.192855	0.19447524867507218	0.19311725399615015	0.1593889346870068	0.1580290637449469
0.000155	0.033340	0.106094	1086.7911453139714	0.198362	0.196994	0.19862595158854668	0.19725795694417708	0.1635396376004813	0.16216976669297384
0.000156	0.033722	0.107407	1099.2414743139714	0.202561	0.201178	0.20282665450202117	0.20144365989220403	0.16774034051395578	0.16635546964100079
